# LAMMPS data file written by OVITO Basic 3.14.1

22380 atoms
5 atom types

#85.992 0.0 0.0 avec
#0.0 78.826 0.0 bvec
#0.0 0.0 107.49 cvec
#0.0 0.0 -42.996 abc origin

#Range of coordinates obtained from OVITO
0.0 85.992 xlo xhi
0.0 78.826 ylo yhi
-42.996 64.494 zlo zhi

Masses

1 28.085  # Si
2 15.999  # O
3 28.085  # Si
4 15.999  # O
5 1.008  # H

#Pair Coeffs # lj/charmm/coul/long

#1 0 0 0 0
#2 0.367591 2.708 0.367591 2.708
#3 0.118069 3.905 0.118069 3.905
#4 0.238528 3.07 0.238528 3.07
#5 0 0 0 0


Atoms  # atomic

652 2 25.5657301255 20.6075166418 -33.1353859682 0 0 0
709 2 24.6692186326 20.6101832028 -38.5250830523 0 0 0
774 2 20.8403317887 18.8140012285 -40.3172990462 0 0 0
775 2 20.5381091171 18.8170966094 -33.1377406512 0 0 0
777 2 20.9350822134 25.9742281155 -40.3011927899 0 0 0
778 2 20.6786131216 25.96912523 -33.1509725259 0 0 0
838 2 18.8040269605 23.9161705332 -36.7309205276 0 0 0
931 2 22.3942897433 18.7304878627 -38.5223929011 0 0 0
934 2 22.2674834664 25.9760128702 -38.5188821089 0 0 0
974 2 20.6968506289 20.5963614354 -42.094685156 0 0 0
976 2 20.6102335072 20.1705527644 -34.9374420225 0 0 0
1033 2 17.3371684078 22.3985617477 -33.1474389104 0 0 0
1044 2 24.1773520259 21.9283757697 -40.3031310644 0 0 0
1045 2 24.1930442574 22.646754118 -33.148051974 0 0 0
1112 2 24.1431953971 24.1899852777 -42.0968501893 0 0 0
1114 2 24.1826160631 23.8163920779 -34.9261203256 0 0 0
1180 2 20.5993833338 21.9766686846 -36.7243793008 0 0 0
1243 2 18.811510037 22.5839283708 -38.5251116526 0 0 0
1327 2 22.4631410394 20.6047874693 -36.7295841056 0 0 0
1395 2 22.1502143137 24.1909540674 -40.3124065267 0 0 0
1396 2 22.7725821228 24.1779288152 -33.1436420772 0 0 0
1439 2 18.7205157592 18.817952562 -42.0982067153 0 0 0
1441 2 18.3780050462 18.8106799085 -34.9373202875 0 0 0
1442 2 18.9423335515 25.9822462244 -42.098559977 0 0 0
1676 3 18.4311403557 17.6317402291 -36.1082796453 0 0 0
22 1 21.5097104842 21.2089995238 -42.9802465375 0 0 0
103 1 24.6649093879 25.0676905516 -42.993815261 0 0 0
64 1 21.4885608318 24.867724292 -32.260663374 0 0 0
145 1 17.9013617385 21.3438462637 -32.2653970924 0 0 0
2038 5 26.6547722912 17.8531265143 -39.367383444 0 0 0
42 1 28.6816244863 21.8253131693 -35.8217028439 0 0 0
111 1 32.2489471308 17.9590575289 -35.8386505694 0 0 0
171 1 32.2554428114 21.4658687091 -39.4307065307 0 0 0
210 1 26.8623621103 23.2492815571 -37.6262525221 0 0 0
321 1 30.7159984021 19.6908302351 -37.6010319637 0 0 0
353 1 26.8798501991 19.4466396888 -41.2022048886 0 0 0
354 1 26.3803560055 19.71073391 -34.052957584 0 0 0
359 1 34.0541031241 19.3355870994 -41.1917894034 0 0 0
360 1 33.7550573326 19.7091329856 -34.0203380242 0 0 0
464 2 29.5653379484 22.0301902448 -42.0942363192 0 0 0
466 2 29.2580894606 22.399694147 -34.935258396 0 0 0
517 2 27.6738903869 24.1776015536 -38.5210188608 0 0 0
604 2 31.342876051 18.6172807009 -36.7272298249 0 0 0
663 2 33.143590804 20.5945685379 -40.3032945114 0 0 0
664 2 33.1440411364 21.0069422374 -33.1365874745 0 0 0
742 2 31.3504547201 20.2297026988 -38.5152461253 0 0 0
