#Q I_ArAr I_ArO1 I_ArSi2 I_ArO2  I_ArSi1  I_ArH I_rest I_tot S_ArAr S_ArO1 S_ArSi2 S_ArO2 S_ArSi1 S_ArH S_rest S_total
2.7800 1.66559552e-07 -4.95264823e-08 -2.77251258e-08 -9.19884771e-08 -1.31828404e-08 -1.35638516e-08 -2.68053267e-09 -2.94272247e-08 8.92278994e-01 -4.15924431e-02 -7.13564416e-02 -1.45036870e-01 -2.72850666e-02 -3.31581675e-02 6.34293240e-01 5.73850006e-01
2.7900 1.66285862e-07 -2.90362297e-08 -2.65213279e-08 -9.72498444e-08 -1.46104371e-08 -1.04531738e-08 1.34784604e-08 -1.15851505e-08 8.90820640e-01 -2.43894635e-02 -6.82545335e-02 -1.53338364e-01 -3.02431767e-02 -2.55439800e-02 6.44838279e-01 5.89051122e-01
2.8000 1.66152877e-07 -1.12778166e-08 -2.43536570e-08 -1.01422315e-07 -1.30115743e-08 -7.67501205e-09 2.90990879e-08 8.41250157e-09 8.90113361e-01 -9.47981748e-03 -6.26739046e-02 -1.59919632e-01 -2.69308763e-02 -1.87484491e-02 6.58040007e-01 6.12360682e-01
2.8100 1.66132041e-07 -1.21744311e-09 -2.15814049e-08 -1.04185255e-07 -9.32574879e-09 -5.68911069e-09 3.91479385e-08 2.41330790e-08 8.90002542e-01 -1.03434699e-03 -5.55385775e-02 -1.64274769e-01 -1.92945109e-02 -1.38957898e-02 6.69154848e-01 6.35964547e-01
2.8200 1.66186427e-07 -2.54325665e-09 -1.86452204e-08 -1.05854058e-07 -4.69360664e-09 -4.74159239e-09 3.91438914e-08 2.97086923e-08 8.90289494e-01 -2.15070843e-03 -4.79815810e-02 -1.66901486e-01 -9.69742775e-03 -1.15867927e-02 6.73255719e-01 6.51971498e-01
2.8300 1.66277149e-07 -1.67266689e-08 -1.58805696e-08 -1.07226326e-07 -1.34907799e-10 -4.78144883e-09 2.64435853e-08 2.15272286e-08 8.90766235e-01 -1.40648131e-02 -4.08653112e-02 -1.69058373e-01 -2.52726631e-04 -1.16947724e-02 6.66777738e-01 6.54830239e-01
2.8400 1.66369177e-07 -4.25581493e-08 -1.33973530e-08 -1.09264194e-07 3.69197708e-09 -5.46502834e-09 1.14947982e-09 -6.23571440e-10 8.91246655e-01 -3.57607735e-02 -3.44721293e-02 -1.72263711e-01 7.67514201e-03 -1.33769155e-02 6.48750041e-01 6.43048268e-01
2.8500 1.66436807e-07 -7.63044535e-08 -1.10656506e-08 -1.12716750e-07 6.59281487e-09 -6.25020244e-09 -3.36500471e-08 -3.33074347e-08 8.91595551e-01 -6.41028706e-02 -2.84679197e-02 -1.77699764e-01 1.36834116e-02 -1.53050682e-02 6.21324997e-01 6.19703340e-01
2.8600 1.66468903e-07 -1.12471504e-07 -8.60753767e-09 -1.17804610e-07 8.78907356e-09 -6.55375583e-09 -7.24147500e-08 -7.01794322e-08 8.91756013e-01 -9.44763431e-02 -2.21383814e-02 -1.85715172e-01 1.82307987e-02 -1.60511531e-02 5.89426116e-01 5.91605762e-01
2.8700 1.66473212e-07 -1.44994902e-07 -5.75633744e-09 -1.24068859e-07 1.07478983e-08 -5.92501488e-09 -1.08346886e-07 -1.03524003e-07 8.91771835e-01 -1.21787472e-01 -1.47986127e-02 -1.95586644e-01 2.22853433e-02 -1.45121879e-02 5.59599106e-01 5.67372262e-01
2.8800 1.66478320e-07 -1.68565829e-07 -2.42066772e-09 -1.30435332e-07 1.29517181e-08 -4.18259102e-09 -1.34943509e-07 -1.26174382e-07 8.91797261e-01 -1.41577455e-01 -6.21485305e-03 -2.05620366e-01 2.68470898e-02 -1.02448879e-02 5.38384587e-01 5.54986789e-01
2.8900 1.66531398e-07 -1.79766629e-07 1.21097835e-09 -1.35479151e-07 1.56812277e-08 -1.47164239e-09 -1.47503403e-07 -1.33293818e-07 8.92084614e-01 -1.50976376e-01 3.12686164e-03 -2.13569298e-01 3.24983793e-02 -3.60562545e-03 5.30665802e-01 5.59558556e-01
2.9000 1.66690540e-07 -1.77745422e-07 4.66856380e-09 -1.37813852e-07 1.88768922e-08 1.77681468e-09 -1.44200170e-07 -1.23546463e-07 8.92943274e-01 -1.49269878e-01 1.20167854e-02 -2.17246981e-01 3.91167389e-02 4.34940810e-03 5.38443201e-01 5.81909348e-01
2.9100 1.67011899e-07 -1.64284439e-07 7.30941864e-09 -1.36492515e-07 2.21181291e-08 4.97277662e-09 -1.26455635e-07 -9.93647296e-08 8.94671302e-01 -1.37956387e-01 1.88018952e-02 -2.15160238e-01 4.58315204e-02 1.21749819e-02 5.60356572e-01 6.18363074e-01
2.9200 1.67533901e-07 -1.43274336e-07 8.50693284e-09 -1.31305280e-07 2.47239567e-08 7.54173557e-09 -9.85387823e-08 -6.62730901e-08 8.97471669e-01 -1.20305248e-01 2.18713553e-02 -2.06978384e-01 5.12321985e-02 1.84640953e-02 5.92059393e-01 6.61755687e-01
2.9300 1.68262557e-07 -1.19751893e-07 7.85994391e-09 -1.22888209e-07 2.59441331e-08 9.09335947e-09 -6.65176005e-08 -3.14801080e-08 9.01374442e-01 -1.00548015e-01 2.01949805e-02 -1.93704828e-01 5.37642136e-02 2.22609674e-02 6.27316579e-01 7.03341760e-01
2.9400 1.69162670e-07 -9.87530714e-08 5.35481661e-09 -1.12612441e-07 2.51848222e-08 9.53281052e-09 -3.68480261e-08 -2.13039340e-09 9.06190317e-01 -8.29147416e-02 1.37398020e-02 -1.77502126e-01 5.21964729e-02 2.33335352e-02 6.59513252e-01 7.35043260e-01
2.9500 1.70158891e-07 -8.42569959e-08 1.42533796e-09 -1.02283462e-07 2.22037841e-08 9.08112384e-09 -1.49562291e-08 1.63286789e-08 9.11516576e-01 -7.07468159e-02 3.62366758e-03 -1.61217565e-01 4.60258700e-02 2.22232773e-02 6.83175863e-01 7.51425010e-01
2.9600 1.71148226e-07 -7.84497530e-08 -3.11378339e-09 -9.37305736e-08 1.72187709e-08 8.19945929e-09 -4.14588405e-09 2.12723462e-08 9.16803819e-01 -6.58787338e-02 -8.05627327e-03 -1.47735642e-01 3.57021333e-02 2.00596835e-02 6.95133171e-01 7.50894987e-01
2.9700 1.72022157e-07 -8.14398819e-08 -7.24577099e-09 -8.83929610e-08 1.08964222e-08 7.44183630e-09 -5.05645714e-09 1.32818013e-08 9.21473843e-01 -6.83995410e-02 -1.86839549e-02 -1.39325289e-01 2.26051843e-02 1.81996358e-02 6.95065058e-01 7.35869878e-01
2.9800 1.72693243e-07 -9.14404144e-08 -9.99512956e-09 -8.70054946e-08 4.22102373e-09 7.28277366e-09 -1.57477960e-08 -4.24399863e-09 9.25061236e-01 -7.68063299e-02 -2.57504593e-02 -1.37144501e-01 8.77359918e-03 1.78053581e-02 6.85359945e-01 7.11938902e-01
2.9900 1.73118910e-07 -1.05326694e-07 -1.06684805e-08 -8.94574763e-08 -1.72537548e-09 7.97330816e-09 -3.23337409e-08 -2.60858082e-08 9.27339967e-01 -8.84733634e-02 -2.74733770e-02 -1.41017800e-01 -3.55068902e-03 1.94918566e-02 6.70375426e-01 6.86316594e-01
3.0000 1.73315125e-07 -1.19408440e-07 -9.02673427e-09 -9.48508850e-08 -6.01607063e-09 9.46914145e-09 -4.99709339e-08 -4.65178630e-08 9.28396041e-01 -1.00300949e-01 -2.32393566e-02 -1.49528332e-01 -1.24467242e-02 2.31509605e-02 6.55327403e-01 6.66031639e-01
3.0100 1.73354951e-07 -1.30229565e-07 -5.34238449e-09 -1.01734634e-07 -8.10099648e-09 1.14514785e-08 -6.39516317e-08 -6.06011496e-08 9.28619638e-01 -1.09387283e-01 -1.37510705e-02 -1.60387489e-01 -1.67731987e-02 2.80023156e-02 6.45093796e-01 6.56322913e-01
3.0200 1.73351137e-07 -1.35228206e-07 -3.28160001e-10 -1.08450790e-07 -7.93837141e-09 1.34319911e-08 -7.06560193e-08 -6.51623996e-08 9.28612184e-01 -1.13582494e-01 -8.43307660e-04 -1.70980961e-01 -1.64416048e-02 3.28503591e-02 6.43205421e-01 6.59614175e-01
3.0300 1.73426662e-07 -1.33140774e-07 5.04163954e-09 -1.13506646e-07 -6.00116049e-09 1.49075103e-08 -6.81791178e-08 -5.92727680e-08 9.29029284e-01 -1.11827400e-01 1.29768491e-02 -1.78955410e-01 -1.24301563e-02 3.64630707e-02 6.51223323e-01 6.75256238e-01
3.0400 1.73681102e-07 -1.24101427e-07 9.76810395e-09 -1.15886397e-07 -3.15472408e-09 1.55155342e-08 -5.65386187e-08 -4.41778086e-08 9.30401389e-01 -1.04236346e-01 2.51396204e-02 -1.82709745e-01 -6.53080547e-03 3.79527400e-02 6.68594918e-01 7.00016853e-01
3.0500 1.74162417e-07 -1.09456180e-07 1.30609034e-08 -1.15235757e-07 -4.35446554e-10 1.51426869e-08 -3.74686159e-08 -2.27613756e-08 9.32983430e-01 -9.19404902e-02 3.36122637e-02 -1.81685960e-01 -8.90930566e-04 3.70415551e-02 6.92969243e-01 7.29119868e-01
3.0600 1.74852685e-07 -9.13657337e-08 1.45098488e-08 -1.11885763e-07 1.21354111e-09 1.39541313e-08 -1.38889626e-08 1.27870981e-09 9.36678817e-01 -7.67539860e-02 3.73401700e-02 -1.76406398e-01 2.53416374e-03 3.41336593e-02 7.20858602e-01 7.57526425e-01
3.0700 1.75672496e-07 -7.23048262e-08 1.41560326e-08 -1.06719830e-07 1.18127898e-09 1.23372471e-08 1.08038723e-08 2.43223984e-08 9.41062999e-01 -6.07536516e-02 3.64296311e-02 -1.68263949e-01 2.47652822e-03 3.01772799e-02 7.48475030e-01 7.81128838e-01
3.0800 1.76503352e-07 -5.45742975e-08 1.24514662e-08 -1.00922415e-07 -6.60115473e-10 1.07794462e-08 3.34581051e-08 4.35774359e-08 9.45503038e-01 -4.58697083e-02 3.20438481e-02 -1.59125710e-01 -1.33123449e-03 2.63655794e-02 7.72551468e-01 7.97585813e-01
3.0900 1.77221979e-07 -3.99258773e-08 1.01245128e-08 -9.56717781e-08 -3.93277209e-09 9.71952330e-09 5.17488365e-08 5.75355877e-08 9.49340821e-01 -3.35713787e-02 2.60567164e-02 -1.50848708e-01 -8.10833724e-03 2.37726843e-02 7.90977450e-01 8.06641798e-01
3.1000 1.77736790e-07 -2.93632312e-08 7.99011954e-09 -9.18492390e-08 -7.86507264e-09 9.41860497e-09 6.45144392e-08 6.60679716e-08 9.52087682e-01 -2.47004716e-02 2.05647140e-02 -1.44821741e-01 -1.62572905e-02 2.30376929e-02 8.03130184e-01 8.09910586e-01
3.1100 1.78015820e-07 -2.31345033e-08 6.75404523e-09 -8.98316327e-08 -1.15084453e-08 9.88901315e-09 7.18037289e-08 7.01842968e-08 9.53573600e-01 -1.94655200e-02 1.73834004e-02 -1.41638449e-01 -2.38127438e-02 2.41904887e-02 8.09853031e-01 8.10230776e-01
3.1200 1.78097856e-07 -2.08827305e-08 6.85759154e-09 -8.94139757e-08 -1.40000135e-08 1.09001702e-08 7.46587412e-08 7.15588979e-08 9.54006632e-01 -1.75680899e-02 1.76480973e-02 -1.40975644e-01 -2.89856805e-02 2.66662175e-02 8.13110995e-01 8.10791532e-01
3.1300 1.78083323e-07 -2.18834421e-08 8.39576912e-09 -8.98794791e-08 -1.47987009e-08 1.20564906e-08 7.47161707e-08 7.19739603e-08 9.53924262e-01 -1.84018976e-02 2.16034127e-02 -1.41703802e-01 -3.06529585e-02 2.94960588e-02 8.15421976e-01 8.14265076e-01
3.1400 1.78107447e-07 -2.52838566e-08 1.11217833e-08 -9.01998627e-08 -1.38288259e-08 1.29207083e-08 7.37455107e-08 7.28373931e-08 9.54050061e-01 -2.12529939e-02 2.86147348e-02 -1.42202808e-01 -2.86554105e-02 3.16092785e-02 8.19208994e-01 8.22162862e-01
3.1500 1.78303443e-07 -3.02701688e-08 1.45296146e-08 -8.93175321e-08 -1.14904314e-08 1.31437792e-08 7.32453567e-08 7.48987045e-08 9.55096960e-01 -2.54395154e-02 3.73805601e-02 -1.40806607e-01 -2.38198808e-02 3.21513856e-02 8.26231398e-01 8.34562902e-01
3.1600 1.78766362e-07 -3.61252569e-08 1.79892813e-08 -8.64397715e-08 -8.53305747e-09 1.25626671e-08 7.41906144e-08 7.82202240e-08 9.57573947e-01 -3.03596155e-02 4.62803364e-02 -1.36266686e-01 -1.76981834e-02 3.07236236e-02 8.37227982e-01 8.50253422e-01
3.1700 1.79527946e-07 -4.21872345e-08 2.08995809e-08 -8.12694914e-08 -5.82901615e-09 1.12392276e-08 7.69708014e-08 8.23810128e-08 9.61651495e-01 -3.54565051e-02 5.37673224e-02 -1.28115527e-01 -1.20975474e-02 2.74781735e-02 8.51846786e-01 8.67227412e-01
3.1800 1.80549501e-07 -4.77627030e-08 2.28221353e-08 -7.41100108e-08 -4.11208809e-09 9.43267778e-09 8.14989228e-08 8.68195125e-08 9.67123166e-01 -4.01458823e-02 5.87134451e-02 -1.16831565e-01 -8.53908652e-03 2.30506522e-02 8.68859164e-01 8.83370730e-01
3.1900 1.81734365e-07 -5.20705105e-08 2.35677635e-08 -6.58112644e-08 -3.75884507e-09 7.51839952e-09 8.74203540e-08 9.11799084e-08 9.73472026e-01 -4.37693203e-02 6.06316210e-02 -1.03754304e-01 -7.80431729e-03 1.83611259e-02 8.86580023e-01 8.97136831e-01
3.2000 1.82955847e-07 -5.42819517e-08 2.32192700e-08 -5.75654185e-08 -4.67852130e-09 5.88077009e-09 9.43277472e-08 9.55299960e-08 9.80019805e-01 -4.56287800e-02 5.97345621e-02 -9.07621970e-02 -9.70646660e-03 1.43514841e-02 9.03363390e-01 9.08008408e-01
3.2100 1.84092085e-07 -5.36826135e-08 2.20903441e-08 -5.06011373e-08 -6.34610028e-09 4.81312538e-09 1.01898679e-07 1.00365704e-07 9.86113263e-01 -4.51231706e-02 5.68292188e-02 -7.97908993e-02 -1.31585802e-02 1.17402874e-02 9.18028412e-01 9.16610119e-01
3.2200 1.85057560e-07 -4.99228412e-08 2.06348478e-08 -4.58562516e-08 -7.97075133e-09 4.45287581e-09 1.09913315e-07 1.06395440e-07 9.91292891e-01 -4.19590201e-02 5.30835067e-02 -7.23175402e-02 -1.65222871e-02 1.08637675e-02 9.30099837e-01 9.24441318e-01
3.2300 1.85822371e-07 -4.32700803e-08 1.93311732e-08 -4.37187525e-08 -8.75040810e-09 4.76662140e-09 1.18164712e-07 1.14180925e-07 9.95396387e-01 -3.63623116e-02 4.97287683e-02 -6.89527035e-02 -1.81353335e-02 1.16393772e-02 9.39810140e-01 9.33314184e-01
3.2400 1.86414345e-07 -3.47501792e-08 1.85704908e-08 -4.39112539e-08 -8.13573121e-09 5.58361302e-09 1.26323402e-07 1.23771284e-07 9.98570433e-01 -2.91966991e-02 4.77721082e-02 -6.92584965e-02 -1.68588081e-02 1.36478635e-02 9.47887346e-01 9.44676401e-01
3.2500 1.86904318e-07 -2.60811482e-08 1.85749002e-08 -4.55567210e-08 -6.02180475e-09 6.66153731e-09 1.33841349e-07 1.34481082e-07 1.00119251e+00 -2.19072183e-02 4.77855669e-02 -7.18522513e-02 -1.24747575e-02 1.62946030e-02 9.55218608e-01 9.59038454e-01
3.2600 1.87379912e-07 -1.93619695e-08 1.93626364e-08 -4.74127710e-08 -2.80591715e-09 7.76070538e-09 1.39967808e-07 1.44922596e-07 1.00373097e+00 -1.62582990e-02 4.98163506e-02 -7.47758460e-02 -5.80628264e-03 1.89915676e-02 9.62513174e-01 9.75698459e-01
3.2700 1.87916237e-07 -1.65641208e-08 2.07648844e-08 -4.82124358e-08 7.10694476e-10 8.70322216e-09 1.43904565e-07 1.53318482e-07 1.00658848e+00 -1.39063122e-02 5.34299192e-02 -7.60327552e-02 1.48586670e-03 2.13024801e-02 9.70079327e-01 9.92867674e-01
3.2800 1.88552482e-07 -1.89555221e-08 2.24856086e-08 -4.70158828e-08 3.55179234e-09 9.40165197e-09 1.45066685e-07 1.58020130e-07 1.00997662e+00 -1.59157058e-02 5.78638972e-02 -7.41423245e-02 7.37776380e-03 2.30131659e-02 9.77782486e-01 1.00817342e+00
3.2900 1.89281086e-07 -2.66341102e-08 2.41854862e-08 -4.34712685e-08 4.85946659e-09 9.85377552e-09 1.43361193e-07 1.58074436e-07 1.01385759e+00 -2.23675504e-02 6.22441725e-02 -6.85507966e-02 1.00904218e-02 2.41187117e-02 9.85183411e-01 1.01939254e+00
3.3000 1.90052081e-07 -3.83389237e-08 2.55661849e-08 -3.79069573e-08 4.16391589e-09 1.01118506e-08 1.39372385e-07 1.53648152e-07 1.01796683e+00 -3.22013730e-02 6.58020116e-02 -5.97765305e-02 8.64925000e-03 2.47480268e-02 9.91790935e-01 1.02518821e+00
3.3100 1.90790474e-07 -5.16367812e-08 2.64330394e-08 -3.12257772e-08 1.54667366e-09 1.02423764e-08 1.34360955e-07 1.46150005e-07 1.02190551e+00 -4.33724676e-02 6.80356473e-02 -4.92431998e-02 3.22269360e-03 2.50650329e-02 9.97325486e-01 1.02561321e+00
3.3200 1.91420715e-07 -6.34704979e-08 2.67220026e-08 -2.46308580e-08 -2.35517234e-09 1.02934800e-08 1.30041362e-07 1.37979670e-07 1.02527100e+00 -5.33126910e-02 6.87798870e-02 -3.88475497e-02 -4.86878337e-03 2.51884829e-02 1.00189065e+00 1.02221035e+00
3.3300 1.91890484e-07 -7.09353377e-08 2.64881643e-08 -1.92640298e-08 -6.50897127e-09 1.02818316e-08 1.28179281e-07 1.31952141e-07 1.02778395e+00 -5.95826691e-02 6.81766905e-02 -3.03893614e-02 -1.34842471e-02 2.51596604e-02 1.00598861e+00 1.01766403e+00
3.3400 1.92186598e-07 -7.20648894e-08 2.58646769e-08 -1.58654979e-08 -9.76631533e-09 1.02017766e-08 1.30120888e-07 1.30556349e-07 1.02937344e+00 -6.05316255e-02 6.65694161e-02 -2.50349962e-02 -2.02423808e-02 2.49646202e-02 1.01037623e+00 1.01509847e+00
3.3500 1.92338643e-07 -6.63879162e-08 2.50090677e-08 -1.45582188e-08 -1.11816365e-08 1.00497547e-08 1.36401575e-07 1.35269694e-07 1.03019662e+00 -5.57646585e-02 6.43644440e-02 -2.29775588e-02 -2.31821244e-02 2.45940383e-02 1.01581885e+00 1.01723077e+00
3.3600 1.92409814e-07 -5.50752811e-08 2.40561892e-08 -1.48229513e-08 -1.02763849e-08 9.85064557e-09 1.46567771e-07 1.46142032e-07 1.03059015e+00 -4.62656974e-02 6.19097835e-02 -2.33976766e-02 -2.13105745e-02 2.41079350e-02 1.02283656e+00 1.02563392e+00
3.3700 1.92478375e-07 -4.06159968e-08 2.30928669e-08 -1.56714519e-08 -7.17175994e-09 9.67175260e-09 1.59283794e-07 1.61783786e-07 1.03097118e+00 -3.41251180e-02 5.94295250e-02 -2.47366674e-02 -1.48783711e-02 2.36702210e-02 1.03153892e+00 1.04033077e+00
3.3800 1.92615739e-07 -2.61067832e-08 2.21601970e-08 -1.59638202e-08 -2.55254758e-09 9.61500732e-09 1.72705332e-07 1.79767792e-07 1.03172040e+00 -2.19430038e-02 5.70295516e-02 -2.51969612e-02 -5.30486851e-03 2.35299097e-02 1.04160998e+00 1.05983502e+00
3.3900 1.92867879e-07 -1.43629287e-08 2.12785985e-08 -1.47709572e-08 2.52472729e-09 9.78683258e-09 1.85012592e-07 1.97324152e-07 1.03308263e+00 -1.20826011e-02 5.47619812e-02 -2.33136278e-02 5.21956752e-03 2.39475273e-02 1.05244839e+00 1.08161548e+00
3.4000 1.93245378e-07 -7.11824864e-09 2.04819673e-08 -1.16689069e-08 6.92019120e-09 1.02546941e-08 1.94940190e-07 2.12115075e-07 1.03511358e+00 -5.99880158e-03 5.27132147e-02 -1.84184775e-02 1.43315222e-02 2.50887702e-02 1.06340951e+00 1.10282980e+00
3.4100 1.93724485e-07 -4.55730826e-09 1.98437389e-08 -6.87325116e-09 9.70941498e-09 1.10061370e-08 2.02137665e-07 2.22853217e-07 1.03768539e+00 -3.84573461e-03 5.10712931e-02 -1.08519358e-02 2.01141295e-02 2.69240764e-02 1.07405902e+00 1.12109722e+00
3.4200 1.94258118e-07 -5.32064973e-09 1.94806957e-08 -1.17206252e-09 1.04064687e-08 1.19273981e-08 2.07246101e-07 2.29579968e-07 1.04054552e+00 -4.48150653e-03 5.01360221e-02 -1.85725966e-03 2.15596623e-02 2.91759994e-02 1.08434278e+00 1.13507844e+00
3.4300 1.94792743e-07 -6.97642562e-09 1.95289944e-08 4.32075006e-09 9.05147586e-09 1.28137071e-08 2.11666062e-07 2.33531245e-07 1.04340707e+00 -5.86442002e-03 5.02575376e-02 6.80847989e-03 1.87511581e-02 3.13441223e-02 1.09460867e+00 1.14470395e+00
3.4400 1.95285578e-07 -6.80751842e-09 2.00981195e-08 8.51372233e-09 6.14663695e-09 1.34134893e-08 2.17089901e-07 2.36650027e-07 1.04604091e+00 -5.71387851e-03 5.17179179e-02 1.34236820e-02 1.27298128e-02 3.28130198e-02 1.10546863e+00 1.15101147e+00
3.4500 1.95716735e-07 -2.66859451e-09 2.12182390e-08 1.06786251e-08 2.47140409e-09 1.34969675e-08 2.24945004e-07 2.40913376e-07 1.04834089e+00 -2.22979885e-03 5.45956285e-02 1.68396916e-02 5.11175124e-03 3.30200828e-02 1.11754641e+00 1.15567824e+00
3.4600 1.96092861e-07 6.34775581e-09 2.28010349e-08 1.06782353e-08 -1.15775880e-09 1.29300319e-08 2.35919887e-07 2.47692160e-07 1.05034332e+00 5.34841521e-03 5.86644877e-02 1.68400363e-02 -2.41014620e-03 3.16363933e-02 1.13119626e+00 1.16042250e+00
3.4700 1.96441605e-07 1.96297177e-08 2.46315197e-08 9.01233937e-09 -4.10542648e-09 1.17300983e-08 2.49715182e-07 2.57339854e-07 1.05219745e+00 1.65060494e-02 6.33722844e-02 1.42129934e-02 -8.51842746e-03 2.87036475e-02 1.14628878e+00 1.16647400e+00
3.4800 1.96799182e-07 3.52187964e-08 2.63990944e-08 6.67100465e-09 -6.04876668e-09 1.00838241e-08 2.65088078e-07 2.69123135e-07 1.05409873e+00 2.95982240e-02 6.79204030e-02 1.05201763e-02 -1.25439020e-02 2.46777862e-02 1.16213753e+00 1.17427142e+00
3.4900 1.97195345e-07 5.03646472e-08 2.77630813e-08 4.84416012e-09 -6.99147921e-09 8.31651875e-09 2.80167233e-07 2.81492273e-07 1.05620809e+00 4.23158390e-02 7.14322695e-02 7.63847076e-03 -1.44945775e-02 2.03543717e-02 1.17759467e+00 1.18345446e+00
3.5000 1.97640727e-07 6.22799992e-08 2.84355476e-08 4.57960183e-09 -7.17013470e-09 6.81718628e-09 2.92935876e-07 2.92582927e-07 1.05858384e+00 5.23193241e-02 7.31664649e-02 7.22059968e-03 -1.48614523e-02 1.66852830e-02 1.19129023e+00 1.19311406e+00
3.5100 1.98120606e-07 6.88661432e-08 2.82568579e-08 6.49439425e-09 -6.89790639e-09 5.93721243e-09 3.01738002e-07 3.00777308e-07 1.06114796e+00 5.78475210e-02 7.27112902e-02 1.02398836e-02 -1.42944540e-02 1.45307775e-02 1.20194665e+00 1.20218298e+00
3.5200 1.98597008e-07 6.92060551e-08 2.72398828e-08 1.06240678e-08 -6.40809031e-09 5.89034617e-09 3.05667014e-07 3.05149269e-07 1.06369709e+00 5.81314052e-02 7.00987955e-02 1.67523366e-02 -1.32779021e-02 1.44145975e-02 1.20867963e+00 1.20981633e+00
3.5300 1.99018440e-07 6.37084881e-08 2.55674302e-08 1.64477061e-08 -5.75467877e-09 6.68353958e-09 3.04742064e-07 3.05670925e-07 1.06595471e+00 5.35148035e-02 6.57984652e-02 2.59362070e-02 -1.19242438e-02 1.63545226e-02 1.21120419e+00 1.21563446e+00
3.5400 1.99334211e-07 5.38997025e-08 2.35416842e-08 2.30707464e-08 -4.80256757e-09 8.10129865e-09 2.99846344e-07 3.03145075e-07 1.06764792e+00 4.52793902e-02 6.05873559e-02 3.63803199e-02 -9.95363188e-03 1.98238694e-02 1.20989498e+00 1.21976522e+00
3.5500 1.99508947e-07 4.19613486e-08 2.14997053e-08 2.94995454e-08 -3.30532906e-09 9.75199328e-09 2.92469546e-07 2.98916211e-07 1.06858560e+00 3.52567144e-02 5.53327737e-02 4.65172075e-02 -6.85507754e-03 2.38646714e-02 1.20569230e+00 1.22270189e+00
3.5600 1.99532958e-07 3.01724706e-08 1.97202646e-08 3.49174630e-08 -1.03649517e-09 1.11669138e-08 2.84343156e-07 2.94473575e-07 1.06871440e+00 2.53598622e-02 5.07525103e-02 5.50586762e-02 -2.15858866e-03 2.73300284e-02 1.19988545e+00 1.22505689e+00
3.5700 1.99425430e-07 2.04171027e-08 1.83506172e-08 3.88781121e-08 2.07789840e-09 1.19268344e-08 2.77071262e-07 2.91075995e-07 1.06813621e+00 1.71702551e-02 4.72262588e-02 6.13007226e-02 4.29001785e-03 2.91938558e-02 1.19383344e+00 1.22731732e+00
3.5800 1.99229629e-07 1.38731157e-08 1.73759336e-08 4.13640109e-08 5.87636855e-09 1.17813257e-08 2.71842689e-07 2.89500383e-07 1.06708274e+00 1.16765987e-02 4.47167285e-02 6.52161189e-02 1.21570694e-02 2.88429472e-02 1.18869219e+00 1.22969221e+00
3.5900 1.99001632e-07 1.09250489e-08 1.66407572e-08 4.27060838e-08 9.95993689e-09 1.07262329e-08 2.69273522e-07 2.89959692e-07 1.06585526e+00 9.20178790e-03 4.28246341e-02 6.73274399e-02 2.06166397e-02 2.62666751e-02 1.18520913e+00 1.23209244e+00
3.6000 1.98795979e-07 1.12717497e-08 1.59153070e-08 4.34049303e-08 1.37723383e-08 9.01506341e-09 2.69387966e-07 2.92175367e-07 1.06474743e+00 9.49323679e-03 4.09591389e-02 6.84250611e-02 2.85166361e-02 2.20849313e-02 1.18362487e+00 1.23422643e+00
3.6100 1.98652343e-07 1.41520615e-08 1.49850712e-08 4.39236095e-08 1.67347207e-08 7.09796214e-09 2.71713085e-07 2.95545768e-07 1.06397356e+00 1.19122082e-02 3.85683238e-02 6.92401521e-02 3.46578393e-02 1.73988218e-02 1.18369424e+00 1.23575090e+00
3.6200 1.98586920e-07 1.85994223e-08 1.37346581e-08 4.45252680e-08 1.83891463e-08 5.50258831e-09 2.75446269e-07 2.99338003e-07 1.06362199e+00 1.56473684e-02 3.53549797e-02 7.01883659e-02 3.80912159e-02 1.34991503e-02 1.18481270e+00 1.23640307e+00
3.6300 1.98590658e-07 2.36553826e-08 1.21987409e-08 4.52076151e-08 1.85043584e-08 4.68858941e-09 2.79652397e-07 3.02845344e-07 1.06364518e+00 1.98938893e-02 3.14077937e-02 7.12663064e-02 3.83370787e-02 1.15102808e-02 1.18621317e+00 1.23606053e+00
3.6400 1.98634428e-07 2.85082568e-08 1.05635143e-08 4.57487263e-08 1.71129358e-08 4.91625672e-09 2.83454926e-07 3.05484118e-07 1.06388718e+00 2.39698064e-02 2.72052284e-02 7.21236739e-02 3.54621158e-02 1.20687288e-02 1.18718589e+00 1.23471674e+00
3.6500 1.98679242e-07 3.25584932e-08 9.11790066e-09 4.58386652e-08 1.44745369e-08 6.16737690e-09 2.86194301e-07 3.06836215e-07 1.06413830e+00 2.73709949e-02 2.34900928e-02 7.22708884e-02 3.00033241e-02 1.51295261e-02 1.18727028e+00 1.23240313e+00
3.6600 1.98688298e-07 3.54333409e-08 8.16962088e-09 4.52427639e-08 1.09855530e-08 8.14257178e-09 2.87534024e-07 3.06662149e-07 1.06419987e+00 2.97837012e-02 2.10536691e-02 7.13367651e-02 2.27809558e-02 1.99598036e-02 1.18637400e+00 1.22911476e+00
3.6700 1.98637355e-07 3.69756723e-08 7.95205856e-09 4.39342580e-08 7.07173986e-09 1.03381537e-08 2.87499344e-07 3.04909237e-07 1.06394014e+00 3.10754313e-02 2.04961125e-02 6.92779412e-02 1.46762368e-02 2.53269737e-02 1.18478963e+00 1.22479284e+00
